"Image","Condition","Mantle SKU","Product Name","Short Code","Rarity","Card Type","Card Number","Product Line","Foil"
https://images.pokemontcg.io/sv1/153_hires.png,Near Mint,PKM-sv1-153-NM,Indeedee,sv1-153,Rare,,"153",Pokemon,
https://images.pokemontcg.io/sv1/153_hires.png,Near Mint Foil,PKM-sv1-153-NM-F,Indeedee,sv1-153,Rare,,"153",Pokemon,
https://images.pokemontcg.io/sv1/189_hires.png,Near Mint,PKM-sv1-189-NM,Professor's Research (Professor Sada),sv1-189,Rare,,"189",Pokemon,
https://images.pokemontcg.io/sv1/189_hires.png,Near Mint Foil,PKM-sv1-189-NM-F,Professor's Research (Professor Sada),sv1-189,Rare,,"189",Pokemon,
https://images.pokemontcg.io/sv1/109_hires.png,Near Mint,PKM-sv1-109-NM,Annihilape,sv1-109,Rare,,"109",Pokemon,
https://images.pokemontcg.io/sv1/109_hires.png,Near Mint Foil,PKM-sv1-109-NM-F,Annihilape,sv1-109,Rare,,"109",Pokemon,
https://images.pokemontcg.io/sv1/41_hires.png,Near Mint,PKM-sv1-41-NM,Armarouge,sv1-41,Rare,,"41",Pokemon,
https://images.pokemontcg.io/sv1/41_hires.png,Near Mint Foil,PKM-sv1-41-NM-F,Armarouge,sv1-41,Rare,,"41",Pokemon,
https://images.pokemontcg.io/sv1/142_hires.png,Near Mint,PKM-sv1-142-NM,Revavroom,sv1-142,Rare,,"142",Pokemon,
https://images.pokemontcg.io/sv1/142_hires.png,Near Mint Foil,PKM-sv1-142-NM-F,Revavroom,sv1-142,Rare,,"142",Pokemon,
https://images.pokemontcg.io/sv1/124_hires.png,Near Mint,PKM-sv1-124-NM,Koraidon,sv1-124,Rare,,"124",Pokemon,
https://images.pokemontcg.io/sv1/124_hires.png,Near Mint Foil,PKM-sv1-124-NM-F,Koraidon,sv1-124,Rare,,"124",Pokemon,
https://images.pokemontcg.io/sv1/80_hires.png,Near Mint,PKM-sv1-80-NM,Miraidon,sv1-80,Rare,,"80",Pokemon,
https://images.pokemontcg.io/sv1/80_hires.png,Near Mint Foil,PKM-sv1-80-NM-F,Miraidon,sv1-80,Rare,,"80",Pokemon,
https://images.pokemontcg.io/sv1/76_hires.png,Near Mint,PKM-sv1-76-NM,Pawmot,sv1-76,Rare,,"76",Pokemon,
https://images.pokemontcg.io/sv1/76_hires.png,Near Mint Foil,PKM-sv1-76-NM-F,Pawmot,sv1-76,Rare,,"76",Pokemon,
https://images.pokemontcg.io/sv1/43_hires.png,Near Mint,PKM-sv1-43-NM,Slowbro,sv1-43,Rare,,"43",Pokemon,
https://images.pokemontcg.io/sv1/43_hires.png,Near Mint Foil,PKM-sv1-43-NM-F,Slowbro,sv1-43,Rare,,"43",Pokemon,
https://images.pokemontcg.io/sv1/15_hires.png,Near Mint,PKM-sv1-15-NM,Meowscarada,sv1-15,Rare,,"15",Pokemon,
https://images.pokemontcg.io/sv1/15_hires.png,Near Mint Foil,PKM-sv1-15-NM-F,Meowscarada,sv1-15,Rare,,"15",Pokemon,
https://images.pokemontcg.io/sv1/134_hires.png,Near Mint,PKM-sv1-134-NM,Kingambit,sv1-134,Rare,,"134",Pokemon,
https://images.pokemontcg.io/sv1/134_hires.png,Near Mint Foil,PKM-sv1-134-NM-F,Kingambit,sv1-134,Rare,,"134",Pokemon,
https://images.pokemontcg.io/sv1/241_hires.png,Near Mint,PKM-sv1-241-NM,Professor's Research (Professor Turo),sv1-241,Ultra Rare,,"241",Pokemon,
https://images.pokemontcg.io/sv1/118_hires.png,Near Mint,PKM-sv1-118-NM,Hawlucha,sv1-118,Rare,,"118",Pokemon,
https://images.pokemontcg.io/sv1/118_hires.png,Near Mint Foil,PKM-sv1-118-NM-F,Hawlucha,sv1-118,Rare,,"118",Pokemon,
https://images.pokemontcg.io/sv1/231_hires.png,Near Mint,PKM-sv1-231-NM,Koraidon ex,sv1-231,Ultra Rare,,"231",Pokemon,
https://images.pokemontcg.io/sv1/231_hires.png,Near Mint Foil,PKM-sv1-231-NM-F,Koraidon ex,sv1-231,Ultra Rare,,"231",Pokemon,
https://images.pokemontcg.io/sv1/229_hires.png,Near Mint,PKM-sv1-229-NM,Banette ex,sv1-229,Ultra Rare,,"229",Pokemon,
https://images.pokemontcg.io/sv1/229_hires.png,Near Mint Foil,PKM-sv1-229-NM-F,Banette ex,sv1-229,Ultra Rare,,"229",Pokemon,
https://images.pokemontcg.io/sv1/225_hires.png,Near Mint,PKM-sv1-225-NM,Gyarados ex,sv1-225,Ultra Rare,,"225",Pokemon,
https://images.pokemontcg.io/sv1/225_hires.png,Near Mint Foil,PKM-sv1-225-NM-F,Gyarados ex,sv1-225,Ultra Rare,,"225",Pokemon,
https://images.pokemontcg.io/sv1/241_hires.png,Near Mint Foil,PKM-sv1-241-NM-F,Professor's Research (Professor Turo),sv1-241,Ultra Rare,,"241",Pokemon,
https://images.pokemontcg.io/sv1/238_hires.png,Near Mint,PKM-sv1-238-NM,Miriam,sv1-238,Ultra Rare,,"238",Pokemon,
https://images.pokemontcg.io/sv1/238_hires.png,Near Mint Foil,PKM-sv1-238-NM-F,Miriam,sv1-238,Ultra Rare,,"238",Pokemon,
https://images.pokemontcg.io/sv1/236_hires.png,Near Mint,PKM-sv1-236-NM,Jacq,sv1-236,Ultra Rare,,"236",Pokemon,
https://images.pokemontcg.io/sv1/236_hires.png,Near Mint Foil,PKM-sv1-236-NM-F,Jacq,sv1-236,Ultra Rare,,"236",Pokemon,
https://images.pokemontcg.io/sv1/235_hires.png,Near Mint,PKM-sv1-235-NM,Arven,sv1-235,Ultra Rare,,"235",Pokemon,
https://images.pokemontcg.io/sv1/235_hires.png,Near Mint Foil,PKM-sv1-235-NM-F,Arven,sv1-235,Ultra Rare,,"235",Pokemon,
https://images.pokemontcg.io/sv1/232_hires.png,Near Mint,PKM-sv1-232-NM,Toxicroak ex,sv1-232,Ultra Rare,,"232",Pokemon,
https://images.pokemontcg.io/sv1/232_hires.png,Near Mint Foil,PKM-sv1-232-NM-F,Toxicroak ex,sv1-232,Ultra Rare,,"232",Pokemon,
https://images.pokemontcg.io/sv1/233_hires.png,Near Mint,PKM-sv1-233-NM,Iron Treads ex,sv1-233,Ultra Rare,,"233",Pokemon,
https://images.pokemontcg.io/sv1/233_hires.png,Near Mint Foil,PKM-sv1-233-NM-F,Iron Treads ex,sv1-233,Ultra Rare,,"233",Pokemon,
https://images.pokemontcg.io/sv1/227_hires.png,Near Mint,PKM-sv1-227-NM,Miraidon ex,sv1-227,Ultra Rare,,"227",Pokemon,
https://images.pokemontcg.io/sv1/227_hires.png,Near Mint Foil,PKM-sv1-227-NM-F,Miraidon ex,sv1-227,Ultra Rare,,"227",Pokemon,
https://images.pokemontcg.io/sv1/242_hires.png,Near Mint,PKM-sv1-242-NM,Team Star Grunt,sv1-242,Ultra Rare,,"242",Pokemon,
https://images.pokemontcg.io/sv1/242_hires.png,Near Mint Foil,PKM-sv1-242-NM-F,Team Star Grunt,sv1-242,Ultra Rare,,"242",Pokemon,
https://images.pokemontcg.io/sv1/240_hires.png,Near Mint,PKM-sv1-240-NM,Professor's Research (Professor Sada),sv1-240,Ultra Rare,,"240",Pokemon,
https://images.pokemontcg.io/sv1/240_hires.png,Near Mint Foil,PKM-sv1-240-NM-F,Professor's Research (Professor Sada),sv1-240,Ultra Rare,,"240",Pokemon,
https://images.pokemontcg.io/sv1/234_hires.png,Near Mint,PKM-sv1-234-NM,Oinkologne ex,sv1-234,Ultra Rare,,"234",Pokemon,
https://images.pokemontcg.io/sv1/234_hires.png,Near Mint Foil,PKM-sv1-234-NM-F,Oinkologne ex,sv1-234,Ultra Rare,,"234",Pokemon,
https://images.pokemontcg.io/sv1/230_hires.png,Near Mint,PKM-sv1-230-NM,Great Tusk ex,sv1-230,Ultra Rare,,"230",Pokemon,
https://images.pokemontcg.io/sv1/230_hires.png,Near Mint Foil,PKM-sv1-230-NM-F,Great Tusk ex,sv1-230,Ultra Rare,,"230",Pokemon,
https://images.pokemontcg.io/sv1/223_hires.png,Near Mint,PKM-sv1-223-NM,Spidops ex,sv1-223,Ultra Rare,,"223",Pokemon,
https://images.pokemontcg.io/sv1/223_hires.png,Near Mint Foil,PKM-sv1-223-NM-F,Spidops ex,sv1-223,Ultra Rare,,"223",Pokemon,
https://images.pokemontcg.io/sv1/224_hires.png,Near Mint,PKM-sv1-224-NM,Arcanine ex,sv1-224,Ultra Rare,,"224",Pokemon,
https://images.pokemontcg.io/sv1/224_hires.png,Near Mint Foil,PKM-sv1-224-NM-F,Arcanine ex,sv1-224,Ultra Rare,,"224",Pokemon,
https://images.pokemontcg.io/sv1/228_hires.png,Near Mint,PKM-sv1-228-NM,Gardevoir ex,sv1-228,Ultra Rare,,"228",Pokemon,
https://images.pokemontcg.io/sv1/228_hires.png,Near Mint Foil,PKM-sv1-228-NM-F,Gardevoir ex,sv1-228,Ultra Rare,,"228",Pokemon,
https://images.pokemontcg.io/sv1/226_hires.png,Near Mint,PKM-sv1-226-NM,Magnezone ex,sv1-226,Ultra Rare,,"226",Pokemon,
https://images.pokemontcg.io/sv1/226_hires.png,Near Mint Foil,PKM-sv1-226-NM-F,Magnezone ex,sv1-226,Ultra Rare,,"226",Pokemon,
https://images.pokemontcg.io/sv1/156_hires.png,Near Mint,PKM-sv1-156-NM,Lechonk,sv1-156,Common,,"156",Pokemon,
https://images.pokemontcg.io/sv1/21_hires.png,Near Mint,PKM-sv1-21-NM,Smoliv,sv1-21,Common,,"21",Pokemon,
https://images.pokemontcg.io/sv1/135_hires.png,Near Mint Foil,PKM-sv1-135-NM-F,Maschiff,sv1-135,Common,,"135",Pokemon,
https://images.pokemontcg.io/sv1/135_hires.png,Near Mint,PKM-sv1-135-NM,Maschiff,sv1-135,Common,,"135",Pokemon,
https://images.pokemontcg.io/sv1/78_hires.png,Near Mint,PKM-sv1-78-NM,Wattrel,sv1-78,Common,,"78",Pokemon,
https://images.pokemontcg.io/sv1/78_hires.png,Near Mint Foil,PKM-sv1-78-NM-F,Wattrel,sv1-78,Common,,"78",Pokemon,
https://images.pokemontcg.io/sv1/44_hires.png,Near Mint,PKM-sv1-44-NM,Magikarp,sv1-44,Common,,"44",Pokemon,
https://images.pokemontcg.io/sv1/44_hires.png,Near Mint Foil,PKM-sv1-44-NM-F,Magikarp,sv1-44,Common,,"44",Pokemon,
https://images.pokemontcg.io/sv1/30_hires.png,Near Mint,PKM-sv1-30-NM,Growlithe,sv1-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/sv1/30_hires.png,Near Mint Foil,PKM-sv1-30-NM-F,Growlithe,sv1-30,Common,,"30",Pokemon,
https://images.pokemontcg.io/sv1/22_hires.png,Near Mint,PKM-sv1-22-NM,Dolliv,sv1-22,Common,,"22",Pokemon,
https://images.pokemontcg.io/sv1/22_hires.png,Near Mint Foil,PKM-sv1-22-NM-F,Dolliv,sv1-22,Common,,"22",Pokemon,
https://images.pokemontcg.io/sv1/17_hires.png,Near Mint,PKM-sv1-17-NM,Tarountula,sv1-17,Common,,"17",Pokemon,
https://images.pokemontcg.io/sv1/17_hires.png,Near Mint Foil,PKM-sv1-17-NM-F,Tarountula,sv1-17,Common,,"17",Pokemon,
https://images.pokemontcg.io/sv1/5_hires.png,Near Mint,PKM-sv1-5-NM,Cacnea,sv1-5,Common,,"5",Pokemon,
https://images.pokemontcg.io/sv1/5_hires.png,Near Mint Foil,PKM-sv1-5-NM-F,Cacnea,sv1-5,Common,,"5",Pokemon,
https://images.pokemontcg.io/sv1/102_hires.png,Near Mint,PKM-sv1-102-NM,Flittle,sv1-102,Common,,"102",Pokemon,
https://images.pokemontcg.io/sv1/102_hires.png,Near Mint Foil,PKM-sv1-102-NM-F,Flittle,sv1-102,Common,,"102",Pokemon,
https://images.pokemontcg.io/sv1/70_hires.png,Near Mint,PKM-sv1-70-NM,Rotom,sv1-70,Common,,"70",Pokemon,
https://images.pokemontcg.io/sv1/70_hires.png,Near Mint Foil,PKM-sv1-70-NM-F,Rotom,sv1-70,Common,,"70",Pokemon,
https://images.pokemontcg.io/sv1/89_hires.png,Near Mint,PKM-sv1-89-NM,Drifloon,sv1-89,Common,,"89",Pokemon,
https://images.pokemontcg.io/sv1/89_hires.png,Near Mint Foil,PKM-sv1-89-NM-F,Drifloon,sv1-89,Common,,"89",Pokemon,
https://images.pokemontcg.io/sv1/85_hires.png,Near Mint,PKM-sv1-85-NM,Kirlia,sv1-85,Common,,"85",Pokemon,
https://images.pokemontcg.io/sv1/85_hires.png,Near Mint Foil,PKM-sv1-85-NM-F,Kirlia,sv1-85,Common,,"85",Pokemon,
https://images.pokemontcg.io/sv1/94_hires.png,Near Mint,PKM-sv1-94-NM,Dedenne,sv1-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/sv1/94_hires.png,Near Mint Foil,PKM-sv1-94-NM-F,Dedenne,sv1-94,Common,,"94",Pokemon,
https://images.pokemontcg.io/sv1/24_hires.png,Near Mint,PKM-sv1-24-NM,Toedscool,sv1-24,Common,,"24",Pokemon,
https://images.pokemontcg.io/sv1/24_hires.png,Near Mint Foil,PKM-sv1-24-NM-F,Toedscool,sv1-24,Common,,"24",Pokemon,
https://images.pokemontcg.io/sv1/18_hires.png,Near Mint,PKM-sv1-18-NM,Tarountula,sv1-18,Common,,"18",Pokemon,
https://images.pokemontcg.io/sv1/18_hires.png,Near Mint Foil,PKM-sv1-18-NM-F,Tarountula,sv1-18,Common,,"18",Pokemon,
https://images.pokemontcg.io/sv1/13_hires.png,Near Mint,PKM-sv1-13-NM,Sprigatito,sv1-13,Common,,"13",Pokemon,
https://images.pokemontcg.io/sv1/13_hires.png,Near Mint Foil,PKM-sv1-13-NM-F,Sprigatito,sv1-13,Common,,"13",Pokemon,
https://images.pokemontcg.io/sv1/141_hires.png,Near Mint,PKM-sv1-141-NM,Varoom,sv1-141,Common,,"141",Pokemon,
https://images.pokemontcg.io/sv1/141_hires.png,Near Mint Foil,PKM-sv1-141-NM-F,Varoom,sv1-141,Common,,"141",Pokemon,
https://images.pokemontcg.io/sv1/140_hires.png,Near Mint,PKM-sv1-140-NM,Varoom,sv1-140,Common,,"140",Pokemon,
https://images.pokemontcg.io/sv1/140_hires.png,Near Mint Foil,PKM-sv1-140-NM-F,Varoom,sv1-140,Common,,"140",Pokemon,
https://images.pokemontcg.io/sv1/133_hires.png,Near Mint,PKM-sv1-133-NM,Bisharp,sv1-133,Common,,"133",Pokemon,
https://images.pokemontcg.io/sv1/133_hires.png,Near Mint Foil,PKM-sv1-133-NM-F,Bisharp,sv1-133,Common,,"133",Pokemon,
https://images.pokemontcg.io/sve/11_hires.png,Near Mint,PKM-sve-11-NM,Basic Water Energy,sve-11,"",,"11",Pokemon,
https://images.pokemontcg.io/sv1/132_hires.png,Near Mint,PKM-sv1-132-NM,Pawniard,sv1-132,Common,,"132",Pokemon,
https://images.pokemontcg.io/sv1/132_hires.png,Near Mint Foil,PKM-sv1-132-NM-F,Pawniard,sv1-132,Common,,"132",Pokemon,
https://images.pokemontcg.io/sve/11_hires.png,Near Mint Foil,PKM-sve-11-NM-F,Basic Water Energy,sve-11,"",,"11",Pokemon,
https://images.pokemontcg.io/sv1/115_hires.png,Near Mint,PKM-sv1-115-NM,Sandile,sv1-115,Common,,"115",Pokemon,
https://images.pokemontcg.io/sv1/115_hires.png,Near Mint Foil,PKM-sv1-115-NM-F,Sandile,sv1-115,Common,,"115",Pokemon,
https://images.pokemontcg.io/sv1/113_hires.png,Near Mint,PKM-sv1-113-NM,Riolu,sv1-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/sv1/113_hires.png,Near Mint Foil,PKM-sv1-113-NM-F,Riolu,sv1-113,Common,,"113",Pokemon,
https://images.pokemontcg.io/sv1/108_hires.png,Near Mint,PKM-sv1-108-NM,Primeape,sv1-108,Common,,"108",Pokemon,
https://images.pokemontcg.io/sv1/108_hires.png,Near Mint Foil,PKM-sv1-108-NM-F,Primeape,sv1-108,Common,,"108",Pokemon,
https://images.pokemontcg.io/sv1/107_hires.png,Near Mint,PKM-sv1-107-NM,Mankey,sv1-107,Common,,"107",Pokemon,
https://images.pokemontcg.io/sv1/107_hires.png,Near Mint Foil,PKM-sv1-107-NM-F,Mankey,sv1-107,Common,,"107",Pokemon,
https://images.pokemontcg.io/sv1/92_hires.png,Near Mint,PKM-sv1-92-NM,Floette,sv1-92,Common,,"92",Pokemon,
https://images.pokemontcg.io/sv1/92_hires.png,Near Mint Foil,PKM-sv1-92-NM-F,Floette,sv1-92,Common,,"92",Pokemon,
https://images.pokemontcg.io/sv1/100_hires.png,Near Mint,PKM-sv1-100-NM,Flittle,sv1-100,Common,,"100",Pokemon,
https://images.pokemontcg.io/sv1/100_hires.png,Near Mint Foil,PKM-sv1-100-NM-F,Flittle,sv1-100,Common,,"100",Pokemon,
https://images.pokemontcg.io/sv1/98_hires.png,Near Mint,PKM-sv1-98-NM,Fidough,sv1-98,Common,,"98",Pokemon,
https://images.pokemontcg.io/sv1/98_hires.png,Near Mint Foil,PKM-sv1-98-NM-F,Fidough,sv1-98,Common,,"98",Pokemon,
https://images.pokemontcg.io/sv1/77_hires.png,Near Mint,PKM-sv1-77-NM,Wattrel,sv1-77,Common,,"77",Pokemon,
https://images.pokemontcg.io/sv1/77_hires.png,Near Mint Foil,PKM-sv1-77-NM-F,Wattrel,sv1-77,Common,,"77",Pokemon,
https://images.pokemontcg.io/sv1/75_hires.png,Near Mint,PKM-sv1-75-NM,Pawmo,sv1-75,Common,,"75",Pokemon,
https://images.pokemontcg.io/sv1/75_hires.png,Near Mint Foil,PKM-sv1-75-NM-F,Pawmo,sv1-75,Common,,"75",Pokemon,
https://images.pokemontcg.io/sv1/66_hires.png,Near Mint,PKM-sv1-66-NM,Mareep,sv1-66,Common,,"66",Pokemon,
https://images.pokemontcg.io/sv1/66_hires.png,Near Mint Foil,PKM-sv1-66-NM-F,Mareep,sv1-66,Common,,"66",Pokemon,
https://images.pokemontcg.io/sv1/64_hires.png,Near Mint,PKM-sv1-64-NM,Magneton,sv1-64,Common,,"64",Pokemon,
https://images.pokemontcg.io/sv1/64_hires.png,Near Mint Foil,PKM-sv1-64-NM-F,Magneton,sv1-64,Common,,"64",Pokemon,
https://images.pokemontcg.io/sv1/58_hires.png,Near Mint,PKM-sv1-58-NM,Cetoddle,sv1-58,Common,,"58",Pokemon,
https://images.pokemontcg.io/sv1/58_hires.png,Near Mint Foil,PKM-sv1-58-NM-F,Cetoddle,sv1-58,Common,,"58",Pokemon,
https://images.pokemontcg.io/sv1/52_hires.png,Near Mint,PKM-sv1-52-NM,Quaxly,sv1-52,Common,,"52",Pokemon,
https://images.pokemontcg.io/sv1/52_hires.png,Near Mint Foil,PKM-sv1-52-NM-F,Quaxly,sv1-52,Common,,"52",Pokemon,
https://images.pokemontcg.io/sv1/31_hires.png,Near Mint,PKM-sv1-31-NM,Growlithe,sv1-31,Common,,"31",Pokemon,
https://images.pokemontcg.io/sv1/31_hires.png,Near Mint Foil,PKM-sv1-31-NM-F,Growlithe,sv1-31,Common,,"31",Pokemon,
https://images.pokemontcg.io/sv1/48_hires.png,Near Mint,PKM-sv1-48-NM,Alomomola,sv1-48,Common,,"48",Pokemon,
https://images.pokemontcg.io/sv1/48_hires.png,Near Mint Foil,PKM-sv1-48-NM-F,Alomomola,sv1-48,Common,,"48",Pokemon,
https://images.pokemontcg.io/sv1/49_hires.png,Near Mint,PKM-sv1-49-NM,Clauncher,sv1-49,Common,,"49",Pokemon,
https://images.pokemontcg.io/sv1/49_hires.png,Near Mint Foil,PKM-sv1-49-NM-F,Clauncher,sv1-49,Common,,"49",Pokemon,
https://images.pokemontcg.io/sv1/9_hires.png,Near Mint,PKM-sv1-9-NM,Spewpa,sv1-9,Common,,"9",Pokemon,
https://images.pokemontcg.io/sv1/9_hires.png,Near Mint Foil,PKM-sv1-9-NM-F,Spewpa,sv1-9,Common,,"9",Pokemon,
https://images.pokemontcg.io/sv1/12_hires.png,Near Mint,PKM-sv1-12-NM,Gogoat,sv1-12,Common,,"12",Pokemon,
https://images.pokemontcg.io/sv1/12_hires.png,Near Mint Foil,PKM-sv1-12-NM-F,Gogoat,sv1-12,Common,,"12",Pokemon,
https://images.pokemontcg.io/sv1/1_hires.png,Near Mint,PKM-sv1-1-NM,Pineco,sv1-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/sv1/1_hires.png,Near Mint Foil,PKM-sv1-1-NM-F,Pineco,sv1-1,Common,,"1",Pokemon,
https://images.pokemontcg.io/sv1/186_hires.png,Near Mint,PKM-sv1-186-NM,Pokégear 3.0,sv1-186,Common,,"186",Pokemon,
https://images.pokemontcg.io/sv1/186_hires.png,Near Mint Foil,PKM-sv1-186-NM-F,Pokégear 3.0,sv1-186,Common,,"186",Pokemon,
https://images.pokemontcg.io/sv1/187_hires.png,Near Mint,PKM-sv1-187-NM,Pokémon Catcher,sv1-187,Common,,"187",Pokemon,
https://images.pokemontcg.io/sv1/187_hires.png,Near Mint Foil,PKM-sv1-187-NM-F,Pokémon Catcher,sv1-187,Common,,"187",Pokemon,
https://images.pokemontcg.io/sv1/155_hires.png,Near Mint,PKM-sv1-155-NM,Lechonk,sv1-155,Common,,"155",Pokemon,
https://images.pokemontcg.io/sv1/155_hires.png,Near Mint Foil,PKM-sv1-155-NM-F,Lechonk,sv1-155,Common,,"155",Pokemon,
https://images.pokemontcg.io/sv1/154_hires.png,Near Mint,PKM-sv1-154-NM,Lechonk,sv1-154,Common,,"154",Pokemon,
https://images.pokemontcg.io/sv1/154_hires.png,Near Mint Foil,PKM-sv1-154-NM-F,Lechonk,sv1-154,Common,,"154",Pokemon,
https://images.pokemontcg.io/sv1/191_hires.png,Near Mint,PKM-sv1-191-NM,Rare Candy,sv1-191,Common,,"191",Pokemon,
https://images.pokemontcg.io/sv1/191_hires.png,Near Mint Foil,PKM-sv1-191-NM-F,Rare Candy,sv1-191,Common,,"191",Pokemon,
https://images.pokemontcg.io/sv1/185_hires.png,Near Mint,PKM-sv1-185-NM,Poké Ball,sv1-185,Common,,"185",Pokemon,
https://images.pokemontcg.io/sv1/185_hires.png,Near Mint Foil,PKM-sv1-185-NM-F,Poké Ball,sv1-185,Common,,"185",Pokemon,
https://images.pokemontcg.io/sv1/172_hires.png,Near Mint,PKM-sv1-172-NM,Energy Search,sv1-172,Common,,"172",Pokemon,
https://images.pokemontcg.io/sv1/172_hires.png,Near Mint Foil,PKM-sv1-172-NM-F,Energy Search,sv1-172,Common,,"172",Pokemon,
https://images.pokemontcg.io/sv1/171_hires.png,Near Mint,PKM-sv1-171-NM,Energy Retrieval,sv1-171,Common,,"171",Pokemon,
https://images.pokemontcg.io/sv1/171_hires.png,Near Mint Foil,PKM-sv1-171-NM-F,Energy Retrieval,sv1-171,Common,,"171",Pokemon,
https://images.pokemontcg.io/sv1/160_hires.png,Near Mint,PKM-sv1-160-NM,Tandemaus,sv1-160,Common,,"160",Pokemon,
https://images.pokemontcg.io/sv1/160_hires.png,Near Mint Foil,PKM-sv1-160-NM-F,Tandemaus,sv1-160,Common,,"160",Pokemon,
https://images.pokemontcg.io/sv1/159_hires.png,Near Mint,PKM-sv1-159-NM,Tandemaus,sv1-159,Common,,"159",Pokemon,
https://images.pokemontcg.io/sv1/159_hires.png,Near Mint Foil,PKM-sv1-159-NM-F,Tandemaus,sv1-159,Common,,"159",Pokemon,
https://images.pokemontcg.io/sv1/156_hires.png,Near Mint Foil,PKM-sv1-156-NM-F,Lechonk,sv1-156,Common,,"156",Pokemon,
https://images.pokemontcg.io/sv1/149_hires.png,Near Mint,PKM-sv1-149-NM,Staravia,sv1-149,Common,,"149",Pokemon,
https://images.pokemontcg.io/sv1/149_hires.png,Near Mint Foil,PKM-sv1-149-NM-F,Staravia,sv1-149,Common,,"149",Pokemon,
https://images.pokemontcg.io/sv1/168_hires.png,Near Mint,PKM-sv1-168-NM,Crushing Hammer,sv1-168,Common,,"168",Pokemon,
https://images.pokemontcg.io/sv1/168_hires.png,Near Mint Foil,PKM-sv1-168-NM-F,Crushing Hammer,sv1-168,Common,,"168",Pokemon,
https://images.pokemontcg.io/sv1/162_hires.png,Near Mint,PKM-sv1-162-NM,Squawkabilly,sv1-162,Common,,"162",Pokemon,
https://images.pokemontcg.io/sv1/162_hires.png,Near Mint Foil,PKM-sv1-162-NM-F,Squawkabilly,sv1-162,Common,,"162",Pokemon,
https://images.pokemontcg.io/sv1/112_hires.png,Near Mint,PKM-sv1-112-NM,Riolu,sv1-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/sv1/112_hires.png,Near Mint Foil,PKM-sv1-112-NM-F,Riolu,sv1-112,Common,,"112",Pokemon,
https://images.pokemontcg.io/sv1/104_hires.png,Near Mint,PKM-sv1-104-NM,Greavard,sv1-104,Common,,"104",Pokemon,
https://images.pokemontcg.io/sv1/104_hires.png,Near Mint Foil,PKM-sv1-104-NM-F,Greavard,sv1-104,Common,,"104",Pokemon,
https://images.pokemontcg.io/sv1/95_hires.png,Near Mint,PKM-sv1-95-NM,Dedenne,sv1-95,Common,,"95",Pokemon,
https://images.pokemontcg.io/sv1/95_hires.png,Near Mint Foil,PKM-sv1-95-NM-F,Dedenne,sv1-95,Common,,"95",Pokemon,
https://images.pokemontcg.io/sv1/73_hires.png,Near Mint,PKM-sv1-73-NM,Pawmi,sv1-73,Common,,"73",Pokemon,
https://images.pokemontcg.io/sv1/73_hires.png,Near Mint Foil,PKM-sv1-73-NM-F,Pawmi,sv1-73,Common,,"73",Pokemon,
https://images.pokemontcg.io/sv1/87_hires.png,Near Mint,PKM-sv1-87-NM,Shuppet,sv1-87,Common,,"87",Pokemon,
https://images.pokemontcg.io/sv1/87_hires.png,Near Mint Foil,PKM-sv1-87-NM-F,Shuppet,sv1-87,Common,,"87",Pokemon,
https://images.pokemontcg.io/sve/10_hires.png,Near Mint,PKM-sve-10-NM,Basic Fire Energy,sve-10,"",,"10",Pokemon,
https://images.pokemontcg.io/sv1/42_hires.png,Near Mint,PKM-sv1-42-NM,Slowpoke,sv1-42,Common,,"42",Pokemon,
https://images.pokemontcg.io/sv1/42_hires.png,Near Mint Foil,PKM-sv1-42-NM-F,Slowpoke,sv1-42,Common,,"42",Pokemon,
https://images.pokemontcg.io/sv1/34_hires.png,Near Mint,PKM-sv1-34-NM,Houndoom,sv1-34,Common,,"34",Pokemon,
https://images.pokemontcg.io/sv1/34_hires.png,Near Mint Foil,PKM-sv1-34-NM-F,Houndoom,sv1-34,Common,,"34",Pokemon,
https://images.pokemontcg.io/sv1/36_hires.png,Near Mint,PKM-sv1-36-NM,Fuecoco,sv1-36,Common,,"36",Pokemon,
https://images.pokemontcg.io/sv1/36_hires.png,Near Mint Foil,PKM-sv1-36-NM-F,Fuecoco,sv1-36,Common,,"36",Pokemon,
https://images.pokemontcg.io/sv1/28_hires.png,Near Mint,PKM-sv1-28-NM,Capsakid,sv1-28,Common,,"28",Pokemon,
https://images.pokemontcg.io/sv1/28_hires.png,Near Mint Foil,PKM-sv1-28-NM-F,Capsakid,sv1-28,Common,,"28",Pokemon,
https://images.pokemontcg.io/sv1/55_hires.png,Near Mint,PKM-sv1-55-NM,Wiglett,sv1-55,Common,,"55",Pokemon,
https://images.pokemontcg.io/sv1/55_hires.png,Near Mint Foil,PKM-sv1-55-NM-F,Wiglett,sv1-55,Common,,"55",Pokemon,
https://images.pokemontcg.io/sv1/50_hires.png,Near Mint,PKM-sv1-50-NM,Clawitzer,sv1-50,Common,,"50",Pokemon,
https://images.pokemontcg.io/sv1/50_hires.png,Near Mint Foil,PKM-sv1-50-NM-F,Clawitzer,sv1-50,Common,,"50",Pokemon,
